Timestamp,Quantité consommée (mW),Prix
2024-03-03 08:47:47,2181,403485
2024-03-03 08:47:47,2183,403855
2024-03-03 08:47:47,2186,404410
2024-03-03 08:47:47,2185,404225
2024-03-03 08:47:47,2189,404965
2024-03-03 08:47:47,2191,405335
2024-03-03 08:47:47,2199,406815
2024-03-03 08:47:47,2211,409035
2024-03-03 08:47:47,2211,409035
2024-03-03 08:47:47,2213,409405
2024-03-03 08:47:48,2215,409775
2024-03-03 08:47:48,2223,411255
2024-03-03 08:47:48,2233,413105
2024-03-03 08:47:48,2220,410700
2024-03-03 08:47:48,2212,409220
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2212,409220
2024-03-03 08:47:48,2205,407925
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2204,407740
2024-03-03 08:47:48,2212,409220
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2215,409775
2024-03-03 08:47:48,2210,408850
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2212,409220
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2205,407925
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2213,409405
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2215,409775
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2213,409405
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2203,407555
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2205,407925
2024-03-03 08:47:48,2206,408110
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2210,408850
2024-03-03 08:47:48,2203,407555
2024-03-03 08:47:48,2214,409590
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2206,408110
2024-03-03 08:47:48,2210,408850
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2215,409775
2024-03-03 08:47:48,2215,409775
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2206,408110
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2212,409220
2024-03-03 08:47:48,2207,408295
2024-03-03 08:47:48,2211,409035
2024-03-03 08:47:48,2201,407185
2024-03-03 08:47:48,2203,407555
2024-03-03 08:47:48,2205,407925
2024-03-03 08:47:48,2205,407925
2024-03-03 08:47:48,2206,408110
2024-03-03 08:47:48,2205,407925
2024-03-03 08:47:48,2204,407740
2024-03-03 08:47:48,2205,407925
2024-03-03 08:47:48,2204,407740
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2198,406630
2024-03-03 08:47:49,2197,406445
2024-03-03 08:47:49,2197,406445
2024-03-03 08:47:49,2197,406445
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:49,2211,409035
2024-03-03 08:47:49,2206,408110
2024-03-03 08:47:49,2212,409220
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:49,2215,409775
2024-03-03 08:47:49,2215,409775
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:49,2211,409035
2024-03-03 08:47:49,2202,407370
2024-03-03 08:47:49,2204,407740
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2201,407185
2024-03-03 08:47:49,2200,407000
2024-03-03 08:47:49,2197,406445
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2201,407185
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2197,406445
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2204,407740
2024-03-03 08:47:49,2201,407185
2024-03-03 08:47:49,2201,407185
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2199,406815
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2204,407740
2024-03-03 08:47:49,2203,407555
2024-03-03 08:47:49,2205,407925
2024-03-03 08:47:49,2206,408110
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:49,2207,408295
2024-03-03 08:47:50,2207,408295
2024-03-03 08:47:50,2207,408295
2024-03-03 08:47:50,2206,408110
2024-03-03 08:47:50,2204,407740
2024-03-03 08:47:50,2205,407925
2024-03-03 08:47:50,2205,407925
2024-03-03 08:47:50,2204,407740
2024-03-03 08:47:50,2201,407185
2024-03-03 08:47:50,2199,406815
2024-03-03 08:47:50,2198,406630
2024-03-03 08:47:50,2195,406075
2024-03-03 08:47:50,2196,406260
2024-03-03 08:47:50,2195,406075
2024-03-03 08:47:50,2194,405890
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2195,406075
2024-03-03 08:47:50,2195,406075
2024-03-03 08:47:50,2193,405705
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2193,405705
2024-03-03 08:47:50,2189,404965
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2195,406075
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2189,404965
2024-03-03 08:47:50,2190,405150
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2195,406075
2024-03-03 08:47:50,2194,405890
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2193,405705
2024-03-03 08:47:50,2191,405335
2024-03-03 08:47:50,2197,406445
2024-03-03 08:47:50,2199,406815
2024-03-03 08:47:50,2201,407185
2024-03-03 08:47:50,2202,407370
2024-03-03 08:47:50,2203,407555
2024-03-03 08:47:50,2204,407740
2024-03-03 08:47:50,2205,407925
2024-03-03 08:47:50,2207,408295
2024-03-03 08:47:50,2210,408850
2024-03-03 08:47:50,2205,407925
2024-03-03 08:47:50,2207,408295
2024-03-03 08:47:50,2215,409775
2024-03-03 08:47:50,2207,408295
2024-03-03 08:47:50,2214,409590
2024-03-03 08:47:50,2211,409035
2024-03-03 08:47:51,2203,407555
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2210,408850
2024-03-03 08:47:51,2202,407370
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2211,409035
2024-03-03 08:47:51,2203,407555
2024-03-03 08:47:51,2205,407925
2024-03-03 08:47:51,2206,408110
2024-03-03 08:47:51,2209,408665
2024-03-03 08:47:51,2201,407185
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2212,409220
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2213,409405
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2218,410330
2024-03-03 08:47:51,2215,409775
2024-03-03 08:47:51,2221,410885
2024-03-03 08:47:51,2210,408850
2024-03-03 08:47:51,2203,407555
2024-03-03 08:47:51,2213,409405
2024-03-03 08:47:51,2204,407740
2024-03-03 08:47:51,2204,407740
2024-03-03 08:47:51,2205,407925
2024-03-03 08:47:51,2205,407925
2024-03-03 08:47:51,2204,407740
2024-03-03 08:47:51,2205,407925
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2206,408110
2024-03-03 08:47:51,2205,407925
2024-03-03 08:47:51,2202,407370
2024-03-03 08:47:51,2195,406075
2024-03-03 08:47:51,2193,405705
2024-03-03 08:47:51,2196,406260
2024-03-03 08:47:51,2191,405335
2024-03-03 08:47:51,2195,406075
2024-03-03 08:47:51,2195,406075
2024-03-03 08:47:51,2196,406260
2024-03-03 08:47:51,2197,406445
2024-03-03 08:47:51,2199,406815
2024-03-03 08:47:51,2202,407370
2024-03-03 08:47:51,2203,407555
2024-03-03 08:47:51,2206,408110
2024-03-03 08:47:51,2207,408295
2024-03-03 08:47:51,2204,407740
2024-03-03 08:47:51,2201,407185
2024-03-03 08:47:51,2199,406815
2024-03-03 08:47:51,2197,406445
2024-03-03 08:47:51,2197,406445
2024-03-03 08:47:51,2195,406075
2024-03-03 08:47:51,2194,405890
2024-03-03 08:47:51,2191,405335
2024-03-03 08:47:51,2191,405335
2024-03-03 08:47:51,2191,405335
2024-03-03 08:47:51,2191,405335
2024-03-03 08:47:51,2195,406075
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2189,404965
2024-03-03 08:47:52,2189,404965
2024-03-03 08:47:52,2189,404965
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2190,405150
2024-03-03 08:47:52,2189,404965
2024-03-03 08:47:52,2189,404965
2024-03-03 08:47:52,2188,404780
2024-03-03 08:47:52,2189,404965
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2189,404965
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2188,404780
2024-03-03 08:47:52,2187,404595
2024-03-03 08:47:52,2187,404595
2024-03-03 08:47:52,2185,404225
2024-03-03 08:47:52,2183,403855
2024-03-03 08:47:52,2186,404410
2024-03-03 08:47:52,2187,404595
2024-03-03 08:47:52,2187,404595
2024-03-03 08:47:52,2187,404595
2024-03-03 08:47:52,2183,403855
2024-03-03 08:47:52,2184,404040
2024-03-03 08:47:52,2183,403855
2024-03-03 08:47:52,2182,403670
2024-03-03 08:47:52,2182,403670
2024-03-03 08:47:52,2185,404225
2024-03-03 08:47:52,2185,404225
2024-03-03 08:47:52,2183,403855
2024-03-03 08:47:52,2183,403855
2024-03-03 08:47:52,2183,403855
2024-03-03 08:47:52,2185,404225
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2190,405150
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2190,405150
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2191,405335
2024-03-03 08:47:52,2193,405705
2024-03-03 08:47:52,2189,404965
2024-03-03 08:47:53,2186,404410
2024-03-03 08:47:53,2187,404595
2024-03-03 08:47:53,2190,405150
2024-03-03 08:47:53,2197,406445
2024-03-03 08:47:53,2199,406815
2024-03-03 08:47:53,2197,406445
2024-03-03 08:47:53,2194,405890
2024-03-03 08:47:53,2195,406075
2024-03-03 08:47:53,2195,406075
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2195,406075
2024-03-03 08:47:53,2195,406075
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2195,406075
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2190,405150
2024-03-03 08:47:53,2189,404965
2024-03-03 08:47:53,2189,404965
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2190,405150
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2188,404780
2024-03-03 08:47:53,2189,404965
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2194,405890
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2197,406445
2024-03-03 08:47:53,2197,406445
2024-03-03 08:47:53,2199,406815
2024-03-03 08:47:53,2199,406815
2024-03-03 08:47:53,2195,406075
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2191,405335
2024-03-03 08:47:53,2189,404965
2024-03-03 08:47:53,2188,404780
2024-03-03 08:47:53,2187,404595
2024-03-03 08:47:53,2185,404225
2024-03-03 08:47:53,2182,403670
2024-03-03 08:47:53,2182,403670
2024-03-03 08:47:53,2183,403855
2024-03-03 08:47:53,2185,404225
2024-03-03 08:47:53,2185,404225
2024-03-03 08:47:53,2183,403855
2024-03-03 08:47:53,2183,403855
2024-03-03 08:47:53,2183,403855
2024-03-03 08:47:53,2183,403855
2024-03-03 08:47:54,2183,403855
2024-03-03 08:47:54,2183,403855
2024-03-03 08:47:54,2187,404595
2024-03-03 08:47:54,2183,403855
2024-03-03 08:47:54,2181,403485
2024-03-03 08:47:54,2181,403485
2024-03-03 08:47:54,2181,403485
2024-03-03 08:47:54,2179,403115
2024-03-03 08:47:54,2178,402930
2024-03-03 08:47:54,2179,403115
2024-03-03 08:47:54,2179,403115
2024-03-03 08:47:54,2177,402745
2024-03-03 08:47:54,2179,403115
2024-03-03 08:47:54,2182,403670
2024-03-03 08:47:54,2181,403485
2024-03-03 08:47:54,2179,403115
2024-03-03 08:47:54,2179,403115
2024-03-03 08:47:54,2180,403300
2024-03-03 08:47:54,2178,402930
2024-03-03 08:47:54,2180,403300
2024-03-03 08:47:54,2179,403115
2024-03-03 08:47:54,2177,402745
2024-03-03 08:47:54,2176,402560
2024-03-03 08:47:54,2174,402190
2024-03-03 08:47:54,2200,407000
2024-03-03 08:47:54,2189,404965
2024-03-03 08:47:54,2183,403855
2024-03-03 08:47:54,2180,403300
2024-03-03 08:47:54,2177,402745
2024-03-03 08:47:54,2175,402375
2024-03-03 08:47:54,2199,406815
2024-03-03 08:47:54,2189,404965
2024-03-03 08:47:54,2183,403855
2024-03-03 08:47:54,2180,403300
2024-03-03 08:47:54,2174,402190
2024-03-03 08:47:54,2198,406630
2024-03-03 08:47:54,2187,404595
2024-03-03 08:47:54,2183,403855
2024-03-03 08:47:54,2178,402930
2024-03-03 08:47:54,2176,402560
2024-03-03 08:47:54,2173,402005
2024-03-03 08:47:54,2198,406630
2024-03-03 08:47:54,2187,404595
2024-03-03 08:47:54,2179,403115
2024-03-03 08:47:54,2176,402560
2024-03-03 08:47:54,2171,401635
2024-03-03 08:47:54,2197,406445
2024-03-03 08:47:54,2183,403855
2024-03-03 08:47:54,2177,402745
2024-03-03 08:47:54,2172,401820
2024-03-03 08:47:54,2197,406445
2024-03-03 08:47:54,2183,403855
2024-03-03 08:47:54,2177,402745
2024-03-03 08:47:54,2171,401635
2024-03-03 08:47:54,2195,406075
2024-03-03 08:47:54,2185,404225
2024-03-03 08:47:54,2177,402745
2024-03-03 08:47:54,2171,401635
2024-03-03 08:47:54,2193,405705
2024-03-03 08:47:55,2182,403670
2024-03-03 08:47:55,2179,403115
2024-03-03 08:47:55,2176,402560
2024-03-03 08:47:55,2171,401635
2024-03-03 08:47:55,2195,406075
2024-03-03 08:47:55,2183,403855
2024-03-03 08:47:55,2177,402745
2024-03-03 08:47:55,2169,401265
2024-03-03 08:47:55,2191,405335
2024-03-03 08:47:55,2183,403855
2024-03-03 08:47:55,2179,403115
2024-03-03 08:47:55,2176,402560
2024-03-03 08:47:55,2169,401265
2024-03-03 08:47:55,2191,405335
2024-03-03 08:47:55,2182,403670
2024-03-03 08:47:55,2177,402745
2024-03-03 08:47:55,2172,401820
2024-03-03 08:47:55,2195,406075
2024-03-03 08:47:55,2183,403855
2024-03-03 08:47:55,2177,402745
2024-03-03 08:47:55,2173,402005
2024-03-03 08:47:55,2195,406075
2024-03-03 08:47:55,2181,403485
2024-03-03 08:47:55,2175,402375
2024-03-03 08:47:55,2197,406445
2024-03-03 08:47:55,2183,403855
2024-03-03 08:47:55,2179,403115
2024-03-03 08:47:55,2174,402190
2024-03-03 08:47:55,2191,405335
2024-03-03 08:47:55,2183,403855
2024-03-03 08:47:55,2178,402930
2024-03-03 08:47:55,2173,402005
2024-03-03 08:47:55,2195,406075
2024-03-03 08:47:55,2183,403855
2024-03-03 08:47:55,2179,403115
2024-03-03 08:47:55,2173,402005
2024-03-03 08:47:55,2191,405335
2024-03-03 08:47:55,2183,403855
2024-03-03 08:47:55,2177,402745
2024-03-03 08:47:55,2173,402005
2024-03-03 08:47:55,2194,405890
2024-03-03 08:47:55,2182,403670
2024-03-03 08:47:55,2174,402190
2024-03-03 08:47:55,2195,406075
2024-03-03 08:47:55,2183,403855
2024-03-03 08:47:55,2178,402930
2024-03-03 08:47:55,2171,401635
2024-03-03 08:47:55,2191,405335
2024-03-03 08:47:55,2180,403300
2024-03-03 08:47:55,2171,401635
2024-03-03 08:47:55,2191,405335
2024-03-03 08:47:55,2181,403485
2024-03-03 08:47:55,2173,402005
2024-03-03 08:47:55,2194,405890
2024-03-03 08:47:55,2180,403300
2024-03-03 08:47:55,2171,401635
2024-03-03 08:47:55,2191,405335
2024-03-03 08:47:55,2180,403300
2024-03-03 08:47:55,2171,401635
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2181,403485
2024-03-03 08:47:56,2174,402190
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2187,404595
2024-03-03 08:47:56,2177,402745
2024-03-03 08:47:56,2169,401265
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2183,403855
2024-03-03 08:47:56,2172,401820
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2181,403485
2024-03-03 08:47:56,2173,402005
2024-03-03 08:47:56,2195,406075
2024-03-03 08:47:56,2181,403485
2024-03-03 08:47:56,2172,401820
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2181,403485
2024-03-03 08:47:56,2174,402190
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2179,403115
2024-03-03 08:47:56,2171,401635
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2178,402930
2024-03-03 08:47:56,2169,401265
2024-03-03 08:47:56,2189,404965
2024-03-03 08:47:56,2178,402930
2024-03-03 08:47:56,2171,401635
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2178,402930
2024-03-03 08:47:56,2169,401265
2024-03-03 08:47:56,2189,404965
2024-03-03 08:47:56,2177,402745
2024-03-03 08:47:56,2167,400895
2024-03-03 08:47:56,2190,405150
2024-03-03 08:47:56,2177,402745
2024-03-03 08:47:56,2167,400895
2024-03-03 08:47:56,2189,404965
2024-03-03 08:47:56,2177,402745
2024-03-03 08:47:56,2167,400895
2024-03-03 08:47:56,2189,404965
2024-03-03 08:47:56,2179,403115
2024-03-03 08:47:56,2169,401265
2024-03-03 08:47:56,2189,404965
2024-03-03 08:47:56,2179,403115
2024-03-03 08:47:56,2169,401265
2024-03-03 08:47:56,2190,405150
2024-03-03 08:47:56,2179,403115
2024-03-03 08:47:56,2170,401450
2024-03-03 08:47:56,2187,404595
2024-03-03 08:47:56,2171,401635
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2178,402930
2024-03-03 08:47:56,2166,400710
2024-03-03 08:47:56,2187,404595
2024-03-03 08:47:56,2175,402375
2024-03-03 08:47:56,2191,405335
2024-03-03 08:47:56,2178,402930
2024-03-03 08:47:56,2166,400710
2024-03-03 08:47:57,2185,404225
2024-03-03 08:47:57,2170,401450
2024-03-03 08:47:57,2189,404965
2024-03-03 08:47:57,2176,402560
2024-03-03 08:47:57,2163,400155
2024-03-03 08:47:57,2185,404225
2024-03-03 08:47:57,2172,401820
2024-03-03 08:47:57,2190,405150
2024-03-03 08:47:57,2176,402560
2024-03-03 08:47:57,2166,400710
2024-03-03 08:47:57,2186,404410
2024-03-03 08:47:57,2172,401820
2024-03-03 08:47:57,2189,404965
2024-03-03 08:47:57,2176,402560
2024-03-03 08:47:57,2163,400155
2024-03-03 08:47:57,2185,404225
2024-03-03 08:47:57,2169,401265
2024-03-03 08:47:57,2187,404595
2024-03-03 08:47:57,2173,402005
2024-03-03 08:47:57,2190,405150
2024-03-03 08:47:57,2176,402560
2024-03-03 08:47:57,2165,400525
2024-03-03 08:47:57,2185,404225
2024-03-03 08:47:57,2171,401635
2024-03-03 08:47:57,2189,404965
2024-03-03 08:47:57,2175,402375
2024-03-03 08:47:57,2191,405335
2024-03-03 08:47:57,2177,402745
2024-03-03 08:47:57,2166,400710
2024-03-03 08:47:57,2187,404595
2024-03-03 08:47:57,2170,401450
2024-03-03 08:47:57,2185,404225
2024-03-03 08:47:57,2171,401635
2024-03-03 08:47:57,2189,404965
2024-03-03 08:47:57,2174,402190
2024-03-03 08:47:57,2191,405335
2024-03-03 08:47:57,2177,402745
2024-03-03 08:47:57,2166,400710
2024-03-03 08:47:57,2188,404780
2024-03-03 08:47:57,2172,401820
2024-03-03 08:47:57,2190,405150
2024-03-03 08:47:57,2173,402005
2024-03-03 08:47:57,2191,405335
2024-03-03 08:47:57,2177,402745
2024-03-03 08:47:57,2169,401265
2024-03-03 08:47:57,2189,404965
2024-03-03 08:47:57,2173,402005
2024-03-03 08:47:57,2189,404965
2024-03-03 08:47:57,2175,402375
2024-03-03 08:47:57,2191,405335
2024-03-03 08:47:57,2173,402005
2024-03-03 08:47:57,2189,404965
2024-03-03 08:47:57,2173,402005
2024-03-03 08:47:57,2190,405150
2024-03-03 08:47:57,2176,402560
2024-03-03 08:47:57,2165,400525
2024-03-03 08:47:57,2185,404225
2024-03-03 08:47:57,2169,401265
2024-03-03 08:47:57,2188,404780
2024-03-03 08:47:58,2173,402005
2024-03-03 08:47:58,2190,405150
2024-03-03 08:47:58,2173,402005
2024-03-03 08:47:58,2190,405150
2024-03-03 08:47:58,2177,402745
2024-03-03 08:47:58,2167,400895
2024-03-03 08:47:58,2189,404965
2024-03-03 08:47:58,2174,402190
2024-03-03 08:47:58,2187,404595
2024-03-03 08:47:58,2172,401820
2024-03-03 08:47:58,2187,404595
2024-03-03 08:47:58,2181,403485
2024-03-03 08:47:58,2169,401265
2024-03-03 08:47:58,2188,404780
2024-03-03 08:47:58,2172,401820
2024-03-03 08:47:58,2189,404965
2024-03-03 08:47:58,2173,402005
2024-03-03 08:47:58,2191,405335
2024-03-03 08:47:58,2175,402375
2024-03-03 08:47:58,2189,404965
2024-03-03 08:47:58,2174,402190
2024-03-03 08:47:58,2190,405150
2024-03-03 08:47:58,2175,402375
2024-03-03 08:47:58,2191,405335
2024-03-03 08:47:58,2176,402560
2024-03-03 08:47:58,2163,400155
2024-03-03 08:47:58,2185,404225
2024-03-03 08:47:58,2169,401265
2024-03-03 08:47:58,2185,404225
2024-03-03 08:47:58,2171,401635
2024-03-03 08:47:58,2189,404965
2024-03-03 08:47:58,2176,402560
2024-03-03 08:47:58,2163,400155
2024-03-03 08:47:58,2185,404225
2024-03-03 08:47:58,2168,401080
2024-03-03 08:47:58,2185,404225
2024-03-03 08:47:58,2171,401635
2024-03-03 08:47:58,2188,404780
2024-03-03 08:47:58,2172,401820
2024-03-03 08:47:58,2187,404595
2024-03-03 08:47:58,2172,401820
2024-03-03 08:47:58,2188,404780
2024-03-03 08:47:58,2171,401635
2024-03-03 08:47:58,2189,404965
2024-03-03 08:47:58,2175,402375
2024-03-03 08:47:58,2189,404965
2024-03-03 08:47:58,2176,402560
2024-03-03 08:47:58,2165,400525
2024-03-03 08:47:58,2186,404410
2024-03-03 08:47:58,2169,401265
2024-03-03 08:47:58,2187,404595
2024-03-03 08:47:58,2171,401635
2024-03-03 08:47:58,2189,404965
2024-03-03 08:47:58,2175,402375
2024-03-03 08:47:58,2191,405335
2024-03-03 08:47:58,2177,402745
2024-03-03 08:47:58,2167,400895
2024-03-03 08:47:58,2185,404225
2024-03-03 08:47:58,2169,401265
2024-03-03 08:47:59,2186,404410
2024-03-03 08:47:59,2180,403300
2024-03-03 08:47:59,2170,401450
2024-03-03 08:47:59,2188,404780
2024-03-03 08:47:59,2174,402190
2024-03-03 08:47:59,2190,405150
2024-03-03 08:47:59,2174,402190
2024-03-03 08:47:59,2191,405335
2024-03-03 08:47:59,2179,403115
2024-03-03 08:47:59,2167,400895
2024-03-03 08:47:59,2188,404780
2024-03-03 08:47:59,2174,402190
2024-03-03 08:47:59,2188,404780
2024-03-03 08:47:59,2174,402190
2024-03-03 08:47:59,2189,404965
2024-03-03 08:47:59,2178,402930
2024-03-03 08:47:59,2165,400525
2024-03-03 08:47:59,2187,404595
2024-03-03 08:47:59,2173,402005
2024-03-03 08:47:59,2189,404965
2024-03-03 08:47:59,2173,402005
2024-03-03 08:47:59,2189,404965
2024-03-03 08:47:59,2174,402190
2024-03-03 08:47:59,2190,405150
2024-03-03 08:47:59,2176,402560
2024-03-03 08:47:59,2165,400525
2024-03-03 08:47:59,2183,403855
2024-03-03 08:47:59,2171,401635
2024-03-03 08:47:59,2189,404965
2024-03-03 08:47:59,2172,401820
2024-03-03 08:47:59,2185,404225
2024-03-03 08:47:59,2169,401265
2024-03-03 08:47:59,2186,404410
2024-03-03 08:47:59,2172,401820
2024-03-03 08:47:59,2189,404965
2024-03-03 08:47:59,2172,401820
2024-03-03 08:47:59,2187,404595
2024-03-03 08:47:59,2171,401635
2024-03-03 08:47:59,2187,404595
2024-03-03 08:47:59,2172,401820
2024-03-03 08:47:59,2189,404965
2024-03-03 08:47:59,2174,402190
2024-03-03 08:47:59,2191,405335
2024-03-03 08:47:59,2177,402745
2024-03-03 08:47:59,2165,400525
2024-03-03 08:47:59,2185,404225
2024-03-03 08:47:59,2168,401080
2024-03-03 08:47:59,2189,404965
2024-03-03 08:47:59,2174,402190
2024-03-03 08:47:59,2191,405335
2024-03-03 08:47:59,2176,402560
2024-03-03 08:47:59,2165,400525
2024-03-03 08:47:59,2184,404040
2024-03-03 08:47:59,2169,401265
2024-03-03 08:47:59,2187,404595
2024-03-03 08:47:59,2172,401820
2024-03-03 08:47:59,2186,404410
2024-03-03 08:47:59,2171,401635
2024-03-03 08:47:59,2189,404965
2024-03-03 08:48:00,2173,402005
2024-03-03 08:48:00,2187,404595
2024-03-03 08:48:00,2172,401820
2024-03-03 08:48:00,2189,404965
2024-03-03 08:48:00,2173,402005
2024-03-03 08:48:00,2190,405150
2024-03-03 08:48:00,2176,402560
2024-03-03 08:48:00,2163,400155
2024-03-03 08:48:00,2183,403855
2024-03-03 08:48:00,2169,401265
2024-03-03 08:48:00,2186,404410
2024-03-03 08:48:00,2172,401820
2024-03-03 08:48:00,2187,404595
2024-03-03 08:48:00,2172,401820
2024-03-03 08:48:00,2187,404595
2024-03-03 08:48:00,2175,402375
2024-03-03 08:48:00,2191,405335
2024-03-03 08:48:00,2175,402375
2024-03-03 08:48:00,2191,405335
